,Highest Charting Position,Number of Times Charted,Weeks_Start,Weeks_End,Streams,Artist,Artist Followers,Song ID,Genre,General_Genre,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
998,35,6,7/10/20,7/17/20,"4,798,078",Juice WRLD,19102888,5JAYDuLRkODlVt6dgoalKk,"['chicago rap', 'melodic rap']",rap,-5.726,0.0787,0.291,0.632,127.984,180129,0.394,D
999,27,3,7/10/20,7/17/20,"4,761,155",Juice WRLD,19102888,7d94IqWX2UmSKMGUYSGFJG,"['chicago rap', 'melodic rap']",rap,-6.36,0.0439,0.17,0.114,138.034,186749,0.532,G
1000,24,3,7/10/20,7/17/20,"4,687,464",Juice WRLD,19102888,1YM6c2sxbf2Jacl9IFgn4I,"['chicago rap', 'melodic rap']",rap,-6.668,0.0448,0.168,0.112,174.146,176650,0.234,C#/Db
1001,31,20,4/10/20,4/17/20,"4,669,248",DripReport,92356,2alc8VZAzDgdAsL2QMk3hu,['viral rap'],rap,-9.727,0.0877,0.26,0.108,100.008,106000,0.274,C#/Db
1002,47,7,6/12/20,6/19/20,"4,629,083",Lil Baby,7816213,44gRhRi2OhEf7moAUj6MD1,"['atl hip hop', 'atl trap', 'rap', 'trap']",hip hop,-5.756,0.334,0.0127,0.244,96.459,252729,0.153,C#/Db
1003,195,1,7/24/20,7/31/20,"4,628,772",One Direction,22536304,4nVBt6MZDDP6tRVdQTgxJg,"['boy band', 'pop', 'post-teen pop', 'talent show']",pop,-5.802,0.0477,0.225,0.119,121.07,245493,0.286,D#/Eb
1004,196,1,7/24/20,7/31/20,"4,621,205",Logic,5449291,24FR8mXTaiGZPrxnkf1kcP,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",hip hop,-5.22,0.167,0.143,0.46,164.057,265191,0.679,A
1005,10,2,7/10/20,7/17/20,"15,129,295","StaySolidRocky, Lil Uzi Vert",150587,0XkmeG97T4mtYlWRJcrxec,['melodic rap'],rap,-10.157,0.204,0.533,0.175,129.995,147673,0.591,F#/Gb
1006,43,2,7/10/20,7/17/20,"6,229,316",Juice WRLD,19102888,7pbg3ABlAZv2NiIdKbBBFm,"['chicago rap', 'melodic rap']",rap,-6.356,0.053,0.538,0.0981,75.059,147548,0.486,E
1007,46,2,7/10/20,7/17/20,"6,223,001",Juice WRLD,19102888,7AvprzMsRJpybaalckaT8c,"['chicago rap', 'melodic rap']",rap,-5.124,0.0911,0.00584,0.086,173.966,136408,0.298,E
1008,36,2,7/10/20,7/17/20,"5,946,573",Juice WRLD,19102888,0440JCJyIAmINA8KcYgFb5,"['chicago rap', 'melodic rap']",rap,-6.328,0.257,0.0813,0.098,163.099,200629,0.235,G
1009,49,2,7/10/20,7/17/20,"5,777,859",Juice WRLD,19102888,4PPLJAEYBSOcnzr9TZoqf9,"['chicago rap', 'melodic rap']",rap,-5.89,0.0756,0.0222,0.107,84.008,182922,0.274,D
1010,44,2,7/10/20,7/17/20,"5,394,197",Juice WRLD,19102888,4F6YLjakjqWFTgC5qfEwPQ,"['chicago rap', 'melodic rap']",rap,-7.371,0.0935,0.082,0.142,150.075,179464,0.515,F
1011,129,4,7/3/20,7/10/20,"5,228,433",Trevor Daniel,632097,7MN8RYSofZsFROBlEOAzXq,"['alternative r&b', 'melodic rap', 'pop rap']",r&b,-5.062,0.0529,0.102,0.176,159.905,186480,0.283,D#/Eb
1012,45,2,7/10/20,7/17/20,"5,137,482",Juice WRLD,19102888,2SVx3uds6jTWALFxevIWMA,"['chicago rap', 'melodic rap']",rap,-6.935,0.0779,0.133,0.14,66.424,173114,0.147,E
1013,56,30,12/27/19,1/3/20,"5,097,394",Lil Tecca,4022792,1lOe9qE0vR9zwWQAOk6CoO,"['melodic rap', 'rap', 'trap']",rap,-6.257,0.287,0.0204,0.0658,179.974,131240,0.226,G
1014,49,23,3/13/20,3/20/20,"4,868,180",Myke Towers,6161098,3JHpk0DOTOzyh0777JFAky,['trap latino'],rap,-3.733,0.063,0.398,0.153,104.965,214013,0.245,F#/Gb
1015,169,1,7/17/20,7/24/20,"4,803,071",Luciano,942380,5Hkj1XjMJv5QCGc9NwZm6z,"['german drill', 'german hip hop']",hip hop,-7.064,0.344,0.0621,0.181,142.016,196933,0.481,A#/Bb
1016,5,21,3/6/20,3/13/20,"4,727,554",Bad Bunny,36177712,6NfrH0ANGmgBXyxgV2PeXt,"['latin', 'reggaeton', 'trap latino']",latin,-4.561,0.0858,0.0861,0.0783,179.87,163084,0.761,G#/Ab
1017,20,6,6/12/20,6/19/20,"4,700,152",6ix9ine,6514102,3dVvWnj4D8JGkKvo6Hucso,"['emo rap', 'rap']",rap,-8.946,0.294,0.0319,0.11,180.006,202667,0.493,C#/Db
1018,44,30,12/27/19,1/3/20,"4,643,817","Lil Nas X, Billy Ray Cyrus",5488666,2YpeDb67231RjR0MgVLzsG,"['lgbtq+ hip hop', 'pop rap']",hip hop,-5.56,0.102,0.0533,0.113,136.041,157067,0.639,F#/Gb
1019,67,2,7/10/20,7/17/20,"4,639,929",Kid Cudi,5002317,38iBrrbbXyWaSPkmuDNgjZ,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-5.189,0.118,0.226,0.12,113.018,264834,0.588,G#/Ab
1020,25,30,12/27/19,1/3/20,"4,627,026","Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",18306226,2ksOAxtIxY8yElEWw8RhgK,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",latin,-3.702,0.0882,0.0846,0.0822,105.027,301714,0.609,G
1021,29,30,1/31/20,2/7/20,"4,617,726","Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",3600989,5stPVcRqb4qixbafP9e8lt,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",latin,-5.98,0.311,0.471,0.0781,181.857,249520,0.343,C
1022,6,23,2/28/20,3/6/20,"4,613,982","Bad Bunny, Sech",36177712,3wYRLYuO1M88d8woWUIxct,"['latin', 'reggaeton', 'trap latino']",latin,-5.161,0.0599,0.267,0.0996,96.029,210607,0.505,C#/Db
1023,2,29,1/3/20,1/10/20,"4,599,349",Justin Bieber,48544923,41L3O37CECZt3N7ziG2z7l,"['canadian pop', 'pop', 'post-teen pop']",pop,-6.612,0.0897,0.366,0.116,145.921,210427,0.494,A
1024,29,28,2/7/20,2/14/20,"4,592,772",Roddy Ricch,6608815,07KXEDMj78x68D884wgVEm,"['melodic rap', 'rap', 'trap']",rap,-8.442,0.114,0.269,0.3,97.956,220487,0.511,B
1025,69,19,4/10/20,4/17/20,"4,565,377",Doja Cat,8671649,4EivmOT13NMpNSfTKn9p4s,"['dance pop', 'pop']",pop,-6.027,0.18,0.239,0.0967,106.044,163173,0.405,E
1026,132,7,6/5/20,6/12/20,"4,527,742",Post Malone,33663701,0t3ZvGKlmYmVsDzBJAXK8C,"['dfw rap', 'melodic rap', 'rap']",rap,-3.875,0.081,0.456,0.103,150.068,174853,0.163,F
1027,23,30,1/10/20,1/17/20,"4,496,450",DaBaby,7601122,6Ozh9Ok6h4Oi1wUSLtBseN,"['north carolina hip hop', 'rap']",hip hop,-3.909,0.367,0.189,0.129,126.77,159715,0.836,B
1028,21,30,1/31/20,2/7/20,"4,485,060","Dímelo Flow, Arcangel, Sech",231580,7sQKy5vlPQllr0k9IjYJv3,"['latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",latin,-2.957,0.113,0.11,0.0734,87.972,226533,0.676,A
1029,78,1,7/10/20,7/17/20,"8,449,557",Juice WRLD,19102888,02XcRGWPkvomFvzTamEKHg,"['chicago rap', 'melodic rap']",rap,-11.337,0.108,0.972,0.222,174.795,70395,0.58,B
1030,112,1,7/10/20,7/17/20,"6,682,917",Juice WRLD,19102888,1OjiYjgPZyxS0AiXiSnuYI,"['chicago rap', 'melodic rap']",rap,-14.097,0.0968,0.991,0.545,121.678,30583,0.519,C
1031,113,1,7/10/20,7/17/20,"6,640,728",Juice WRLD,19102888,4sjdZEEQvR1sXrRNSuBfbA,"['chicago rap', 'melodic rap']",rap,-14.625,0.761,0.916,0.612,83.534,136545,0.829,D
1032,129,1,7/10/20,7/17/20,"5,867,111",Kontra K,1818624,7jMMoHhgq6iwVT5ykyxsJt,"['christlicher rap', 'german hip hop']",rap,-5.926,0.22,0.0715,0.114,94.003,189739,0.379,G
1033,57,3,7/3/20,7/10/20,"5,586,085","Kanye West, Travis Scott",14624703,7mEUjhl6aTztdHCrxoTgBG,"['chicago rap', 'rap']",rap,-4.85,0.409,0.184,0.304,137.22,189827,0.381,A#/Bb
1035,164,1,7/10/20,7/17/20,"5,030,481",Red Velvet - IRENE & SEULGI,383695,6c1QaQHdDhtFMfUkhueuXK,['k-pop'],pop,-2.569,0.0488,0.212,0.537,115.665,178413,0.351,E
1036,139,2,7/3/20,7/10/20,"4,729,070",6ix9ine,6514102,6EfBMJQwe2xLgldra6DaYp,"['emo rap', 'rap']",rap,-5.377,0.0566,0.00289,0.199,105.043,149857,0.354,B
1037,174,2,7/3/20,7/10/20,"4,633,313",Anuel AA,18306226,7mcdgAXmb35dakBnfDIv3q,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",latin,-3.527,0.196,0.347,0.0874,168.072,259250,0.601,A#/Bb
1038,105,13,6/12/20,6/19/20,"4,597,406",Sam Fischer,122883,3H3r2nKWa3Yk5gt8xgmsEt,"['alt z', 'australian pop', 'dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'uk pop']",pop,-6.213,0.0443,0.733,0.0808,73.877,194853,0.519,B
1040,46,29,12/27/19,1/3/20,"4,541,965","Y2K, bbno$",268766,51Fjme0JiitpyXKuyQiCDo,['pop rap'],pop,-7.899,0.0846,0.178,0.137,129.972,160627,0.495,D
1050,72,8,6/5/20,6/12/20,"5,280,810","Sleepy Hallow, Fousheé",411262,2AlYncTpVHKwHb55F9lF6O,"['brooklyn drill', 'nyc rap']",rap,-6.687,0.445,0.703,0.102,133.928,115200,0.776,E
1051,56,4,6/19/20,6/26/20,"5,031,845",Tyla Yaweh,359133,5QZKcQDp0tCcvMdyqEciBV,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']",rap,-5.923,0.138,0.218,0.0944,85.359,224638,0.634,A#/Bb
1053,7,19,3/6/20,3/13/20,"4,638,728",Bad Bunny,36177712,41wtwzCZkXwpnakmwJ239F,"['latin', 'reggaeton', 'trap latino']",latin,-5.313,0.0646,0.402,0.134,129.928,170972,0.824,D
1054,177,2,6/26/20,7/3/20,"4,571,916",iann dior,1276292,4iHSE5R1U8jf84tRn52xRt,"['melodic rap', 'pop rap']",rap,-6.097,0.0867,0.203,0.127,120.078,226314,0.43,C#/Db
1055,55,28,12/27/19,1/3/20,"4,501,188","Jhay Cortez, J Balvin, Bad Bunny",2435159,4R8BJggjosTswLxtkw8V7P,"['latin', 'reggaeton', 'trap latino']",latin,-3.831,0.0741,0.145,0.0935,91.973,309120,0.58,A#/Bb
1056,189,1,7/3/20,7/10/20,"4,470,597",Anuel AA,18306226,7kOf0qHO4Rcwk6QJifZDRJ,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",latin,-2.344,0.0503,0.35,0.0527,126.989,210624,0.898,C
1057,181,8,12/27/19,1/3/20,"4,468,668",Imagine Dragons,35299488,1zB4vmk8tFRmM9UULNzbLB,"['modern rock', 'pop', 'rock']",rock,-4.833,0.0438,0.00671,0.147,167.997,187147,0.288,C
1058,158,9,5/22/20,5/29/20,"4,433,384","Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",6096559,74j34STf8L6uADnTN69ohv,"['puerto rican pop', 'trap latino']",pop,-3.504,0.0694,0.18,0.345,167.969,289899,0.931,C
1059,122,27,12/27/19,1/3/20,"4,431,571",Post Malone,33663701,7dt6x5M1jzdTEt8oCbisTK,"['dfw rap', 'melodic rap', 'rap']",rap,-5.804,0.04,0.331,0.135,145.038,231267,0.341,A#/Bb
1060,185,2,6/19/20,6/26/20,"4,394,985",Journey,3731820,4bHsxqR3GMrXTxEPLuK5ue,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",rock,-9.072,0.0363,0.127,0.447,118.852,250987,0.514,E
1061,90,2,6/19/20,6/26/20,"5,474,807",Beyoncé,28335112,2qzUpSVI4NnPyWxbXwumTj,"['dance pop', 'pop', 'post-teen pop', 'r&b']",pop,-5.817,0.05,0.00337,0.217,120.002,281273,0.0611,C#/Db
1062,123,1,6/26/20,7/3/20,"5,415,994","Miksu / Macloud, Summer Cem, Luciano, Jamule",30683,0p3euGPg5LgFeQGC7bBFuR,['german hip hop'],hip hop,-7.671,0.0447,0.227,0.108,114.008,166173,0.548,F
1064,52,7,5/15/20,5/22/20,"4,838,067",Katy Perry,18936929,4uqh9bualXNHXXwO2wPorc,"['dance pop', 'pop', 'post-teen pop']",pop,-5.382,0.0407,0.0837,0.122,122.179,173124,0.149,C#/Db
1065,142,3,6/12/20,6/19/20,"4,633,237",Lil Baby,7816213,7ge7BHazYbVKi8qyZUX1Bm,"['atl hip hop', 'atl trap', 'rap', 'trap']",hip hop,-4.269,0.133,0.0286,0.316,88.284,197530,0.266,F#/Gb
1066,32,16,3/13/20,3/20/20,"4,593,309",Lil Uzi Vert,11821805,56uXDJRCuoS7abX3SkzHKQ,"['melodic rap', 'philly rap', 'rap', 'trap']",rap,-6.976,0.298,0.055,0.214,155.047,224955,0.573,G#/Ab
1067,67,5,6/5/20,6/12/20,"4,592,745",TWICE,9998991,3omvXShuRPM3zbDpWYqf5g,"['k-pop', 'k-pop girl group']",pop,-4.162,0.06,0.0312,0.173,106.99,199653,0.562,F
1068,166,1,6/26/20,7/3/20,"4,577,209",Megan Thee Stallion,4794212,6WbTTAGKrQtCQvmc5BuYfh,"['houston rap', 'pop', 'pop rap', 'trap queen']",rap,-3.159,0.353,0.00824,0.0377,180.013,154324,0.874,F#/Gb
1069,169,1,6/26/20,7/3/20,"4,545,883",Bring Me The Horizon,3912138,5OxclJsdFESni44YlpNpkR,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",rock,-5.464,0.15,0.0289,0.383,102.489,291813,0.232,A
1070,78,27,1/3/20,1/10/20,"4,543,863",Jonas Brothers,5436999,22vgEDb5hykfaTwLuskFGD,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,-5.065,0.0588,0.0427,0.106,137.958,181027,0.952,C#/Db
1071,147,27,1/3/20,1/10/20,"4,430,642",Lauv,4442273,2P91MQbaiQOfbiz9VqhqKQ,"['dance pop', 'electropop', 'pop', 'post-teen pop']",pop,-7.621,0.253,0.535,0.104,91.97,197437,0.419,A
1072,116,21,12/27/19,1/3/20,"4,426,791",Panic! At The Disco,10850424,1rqqCSm0Qe4I9rUvWncaom,['modern rock'],rock,-2.729,0.0618,0.193,0.064,82.014,190947,0.681,F
1073,88,27,1/3/20,1/10/20,"4,403,348",Drake,56327031,5ry2OE6R2zPQFDO85XkgRb,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",hip hop,-4.045,0.046,0.101,0.122,100.541,205427,0.101,A#/Bb
1074,25,9,5/15/20,5/22/20,"4,385,148",Doja Cat,8671649,11VApNQCWLJdzxWrlmwzUa,"['dance pop', 'pop']",pop,-4.64,0.204,0.119,0.427,111.004,206221,0.745,B
1076,36,21,2/7/20,2/14/20,"4,374,392","Khalid, Disclosure",14190858,0TrPqhAMoaKUFLR7iYDokf,['pop'],pop,-7.726,0.0708,0.145,0.281,103.007,181436,0.508,A
1077,26,27,1/3/20,1/10/20,"4,369,849",Don Toliver,1606884,7AzlLxHn24DxjgQX73F9fU,"['rap', 'trap']",rap,-5.718,0.0893,0.524,0.165,127.998,154424,0.35,F#/Gb
1078,145,7,6/19/20,6/26/20,"4,352,767",Pashanim,208926,5CqkgDH8QZjSqqI3HmYxDD,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']",rap,-7.416,0.0783,0.0739,0.102,131.999,178933,0.388,F
1079,196,1,6/26/20,7/3/20,"4,341,050",BLACKPINK,23848461,6hvczQ05jc1yGlp9zhb95V,"['k-pop', 'k-pop girl group']",pop,-5.234,0.191,0.323,0.225,131.875,191050,0.645,D
1080,68,24,12/27/19,1/3/20,"4,325,411",Harry Styles,16127908,4jAIqgrPjKLTY9Gbez25Qb,"['pop', 'post-teen pop']",pop,-8.165,0.032,0.0392,0.141,101.987,172213,0.27,A#/Bb
1081,14,27,1/10/20,1/17/20,"4,322,088",Selena Gomez,28931149,4l0Mvzj72xxOpRrp6h8nHi,"['dance pop', 'pop', 'post-teen pop']",pop,-8.985,0.0436,0.556,0.21,102.819,206459,0.0978,E
1082,94,18,12/27/19,1/3/20,"4,318,772",Maroon 5,32279979,6V1bu6o1Yo5ZXnsCJU8Ovk,"['pop', 'pop rock']",pop,-6.825,0.0505,0.568,0.13,124.959,235545,0.448,C
1083,47,8,5/8/20,5/15/20,"4,312,675","Bad Bunny, Don Omar",36177712,5XqCz18k96K8tx6DAYM97i,"['latin', 'reggaeton', 'trap latino']",latin,-5.019,0.0599,0.016,0.0843,94.011,194200,0.697,G
1084,83,1,6/19/20,6/26/20,"6,883,487",Tyga,6298789,6q2uIyLqASSpv2SIv2ehWK,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",pop,-6.22,0.0959,0.0247,0.185,110.973,192936,0.47,C#/Db
1085,86,1,6/19/20,6/26/20,"6,707,101",Bonez MC,1683006,2WOJ7D52Ng3myrKlEf4Azj,"['german hip hop', 'hamburg hip hop']",hip hop,-8.969,0.393,0.0731,0.268,94.024,148284,0.311,A
1086,104,1,6/19/20,6/26/20,"5,827,600","Capital Bra, Bozza",4093115,4KfL3Ne8bc9bC2PUB8QGwA,['german hip hop'],hip hop,-3.905,0.184,0.525,0.0994,199.846,168750,0.609,A#/Bb
1087,101,4,5/29/20,6/5/20,"5,124,116",Anuel AA,18306226,2hDe0Ls5mVqs1XJqv7sbcM,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",latin,-2.082,0.117,0.397,0.0918,167.994,221429,0.691,D
1088,131,1,6/19/20,6/26/20,"5,095,478",A Boogie Wit da Hoodie,5865895,5XzombolzpiaOSTdj1W0VS,"['melodic rap', 'pop rap', 'rap', 'trap']",rap,-7.735,0.198,0.135,0.154,71.446,176959,0.391,D
1089,134,1,6/19/20,6/26/20,"5,060,764",J. Cole,14103694,1oOEkBNp4zWnkD7nWjJdog,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",hip hop,-8.819,0.0668,0.723,0.119,75.857,235480,0.235,G#/Ab
1090,113,2,6/12/20,6/19/20,"4,924,714",Bosh,300500,0KBwGCY9RYD9t2zjeW4h48,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",hip hop,-6.6,0.207,0.172,0.322,123.109,141893,0.631,C#/Db
1091,84,15,4/3/20,4/10/20,"4,654,587","Alida, Robin Schulz",2786366,61ZM92T2zaXIVsqncThQzC,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",pop,-5.888,0.0716,0.172,0.0768,120.018,208222,0.461,G#/Ab
1093,93,2,6/12/20,6/19/20,"4,513,982",NLE Choppa,3372385,1orjH4IkSH9VrWmRCToKV8,['memphis hip hop'],hip hop,-5.268,0.328,0.0838,0.0621,140.032,145167,0.77,C#/Db
1094,145,5,6/5/20,6/12/20,"4,473,413",Alexander 23,207170,0j1Ia2lQWrcXrQZI4AdJlk,"['alt z', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",pop,-11.729,0.04,0.886,0.124,76.997,184638,0.198,C#/Db
1095,75,25,12/27/19,1/3/20,"4,422,905","MEDUZA, Goodboys",441714,1DFD5Fotzgn6yYXkYsKiGs,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",pop,-6.806,0.0295,0.0404,0.074,124.08,152913,0.631,A#/Bb
1096,129,4,6/5/20,6/12/20,"4,396,629",Niack,352402,0AGS6ZRgzobrazmCi6pYMe,['funk carioca'],funk,1.509,0.0554,0.666,0.176,130.003,165231,0.968,D#/Eb
1097,14,17,2/28/20,3/6/20,"4,384,527","Bad Bunny, Daddy Yankee",36177712,69vlMrzHwATKzupwNcUPyK,"['latin', 'reggaeton', 'trap latino']",latin,-4.524,0.047,0.0326,0.0822,93.037,206420,0.586,C#/Db
1098,125,15,4/17/20,4/24/20,"4,356,213",PUBLIC,165504,5iFwAOB2TFkPJk8sMlxP8g,['indie rockism'],rock,-4.452,0.0261,0.0128,0.15,103.014,232907,0.638,A
1099,76,1,6/12/20,6/19/20,"7,353,153",DaBaby,7601122,4Aykm3xrOFSHrAnv80KUhh,"['north carolina hip hop', 'rap']",hip hop,-7.246,0.242,0.197,0.0884,89.901,204547,0.75,B
1101,139,1,6/12/20,6/19/20,"5,171,235",Shablo,40045,0MLu1cFYL4ikdRTdasCQT9,['italian hip hop'],hip hop,-6.117,0.0641,0.048,0.41,139.933,180000,0.725,F#/Gb
1102,143,1,6/12/20,6/19/20,"5,113,459","Ufo361, CÉLINE",1700759,3yZCjDTxzZxx1kll1sRjGc,"['german cloud rap', 'german hip hop']",rap,-9.884,0.109,0.386,0.107,98.543,146028,0.271,G#/Ab
1103,21,15,3/6/20,3/13/20,"4,769,996",Lil Uzi Vert,11821805,3kW4z2pIj5VY5fLjBrMRL5,"['melodic rap', 'philly rap', 'rap', 'trap']",rap,-5.353,0.193,0.0236,0.114,155.086,234627,0.49,B
1104,79,11,4/24/20,5/1/20,"4,754,830",Madison Beer,3370013,4PV0uE5pZSh44E3NqNNDEH,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",pop,-6.202,0.0279,0.627,0.386,75.217,223270,0.233,A
1106,86,6,5/8/20,5/15/20,"4,623,279",NAV,2613211,7IMwEtpAiJanqF6vQteZN2,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",hip hop,-4.356,0.129,0.0808,0.558,119.1,161320,0.379,G
1107,48,6,5/8/20,5/15/20,"4,567,732",Bad Bunny,36177712,0FktnzDqjClqU6iqOZVEs2,"['latin', 'reggaeton', 'trap latino']",latin,-6.342,0.112,0.412,0.103,179.788,178000,0.588,F
1108,15,25,2/28/20,3/6/20,"4,486,408",Bad Bunny,36177712,5DxXgozhkPLgrbKFY91w0c,"['latin', 'reggaeton', 'trap latino']",latin,-4.394,0.188,0.0363,0.101,91.976,192024,0.526,C#/Db
1109,43,12,3/27/20,4/3/20,"4,463,865","Kygo, Zara Larsson, Tyga",7593792,3frUvGrmGcay91lvFbOgsN,"['edm', 'pop', 'pop dance', 'tropical house']",pop,-6.759,0.114,0.121,0.227,105.024,183067,0.36,C#/Db
1110,15,24,1/3/20,1/10/20,"4,413,457",Camila Cabello,22698747,3yOlyBJuViE2YSGn3nVE1K,"['dance pop', 'electropop', 'pop', 'post-teen pop']",pop,-6.024,0.0296,0.018,0.0887,105.046,170746,0.383,G#/Ab
1111,161,19,1/3/20,1/10/20,"4,393,932",Alec Benjamin,2808285,2qxmye6gAegTMjLKEBoR3d,"['alt z', 'electropop', 'pop']",pop,-5.714,0.0318,0.74,0.124,150.073,169354,0.483,C#/Db
1112,22,12,3/27/20,4/3/20,"4,361,970","PARTYNEXTDOOR, Rihanna",3129968,4HDCLYli2SUdkq9OjmvhSD,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",pop,-5.35,0.264,0.0902,0.216,158.373,183219,0.731,F#/Gb
1113,86,1,6/5/20,6/12/20,"6,375,562",Apache 207,1674348,12KENAKQY5JvAsRURN7TzB,['german hip hop'],hip hop,-7.546,0.307,0.0627,0.112,194.034,193360,0.529,G#/Ab
1114,134,1,6/5/20,6/12/20,"5,163,633",XXXTENTACION,29566516,4aOOExMBUyxKnEYb39SrTg,"['emo rap', 'miami hip hop']",rap,-8.027,0.442,0.019,0.23,97.767,78681,0.151,D#/Eb
1115,139,1,6/5/20,6/12/20,"5,029,858","KC Rebell, Summer Cem",1101597,2rxxXYtTIFKyrhJpofeoIX,"['german drill', 'german hip hop']",hip hop,-7.246,0.138,0.114,0.356,135.909,182040,0.589,A#/Bb
1116,27,8,4/17/20,4/24/20,"4,764,355",Sam Smith,17097317,1fipvP2zmef6vN2IwXfJhY,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",pop,-6.363,0.0408,0.00346,0.282,155.051,200838,0.152,F
1117,63,2,5/29/20,6/5/20,"4,727,415",Childish Gambino,8099554,0b9oOr2ZgvyQu88wzixux9,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",hip hop,-6.159,0.137,0.117,0.354,120.024,225773,0.549,F
1118,33,24,1/3/20,1/10/20,"4,432,324","Rauw Alejandro, Farruko",6096559,6mAN61JH0dzyZpWslS11jy,"['puerto rican pop', 'trap latino']",pop,-4.219,0.0701,0.143,0.0569,94.004,199711,0.788,C#/Db
1119,60,5,5/8/20,5/15/20,"4,432,210","Bad Bunny, Nicky Jam",36177712,5bmSver2b3ZXyuyLKtgnFI,"['latin', 'reggaeton', 'trap latino']",latin,-4.95,0.0893,0.321,0.659,93.094,202240,0.712,G
1120,145,17,1/3/20,1/10/20,"4,364,166",Shawn Mendes,33893352,6LsAAHotRLMOHfCsSfYCsz,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",pop,-4.198,0.0602,0.524,0.147,123.911,190800,0.864,D
1121,27,21,1/17/20,1/24/20,"4,360,660",Jonas Brothers,5436999,4wNIkl5XGiAACjFBlDWuSd,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,-7.206,0.0629,0.00839,0.0773,113.039,180645,0.324,A
1122,50,23,12/27/19,1/3/20,"4,350,496","Bad Bunny, Tainy",36177712,2TH65lNHgvLxCKXM3apjxI,"['latin', 'reggaeton', 'trap latino']",latin,-4.773,0.309,0.6,0.243,176.169,250534,0.244,D
1123,51,4,5/15/20,5/22/20,"4,334,669",Future,10491105,4kfeRwpq5KUaqTkgi4TbDF,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,-7.598,0.0513,0.122,0.0646,169.982,205666,0.488,C#/Db
1124,137,10,3/6/20,3/13/20,"4,314,080",Lil Uzi Vert,11821805,7GX5flRQZVHRAGd6B4TmDO,"['melodic rap', 'philly rap', 'rap', 'trap']",rap,-6.366,0.231,0.00264,0.109,155.096,182707,0.401,B
1125,189,5,4/10/20,4/17/20,"4,299,334",XXXTENTACION,29566516,7AFASza1mXqntmGtbxXprO,"['emo rap', 'miami hip hop']",rap,-10.068,0.029,0.883,0.0984,64.934,121887,0.52,B
1126,66,11,3/13/20,3/20/20,"4,296,154",YNW Melly,6332535,4S2uhQE8L9V6p7rj7SiauJ,"['melodic rap', 'trap']",rap,-5.245,0.0629,0.474,0.099,139.957,225857,0.273,A
1127,30,9,4/10/20,4/17/20,"4,252,898",Twenty One Pilots,20829526,6xZ4Q2k2ompmDppyeESIY8,"['modern rock', 'rock']",rock,-7.34,0.0432,0.32,0.144,122.012,220051,0.77,E
1128,53,1,5/29/20,6/5/20,"10,342,277",Lady Gaga,18585963,41A89rj3GoMG6ktN37L7PG,"['dance pop', 'pop', 'post-teen pop']",pop,-4.287,0.038,0.00334,0.0632,123.036,177600,0.323,B
1129,58,1,5/29/20,6/5/20,"9,266,945",Lady Gaga,18585963,4L6ihclQPu1hqP9r3WNJjQ,"['dance pop', 'pop', 'post-teen pop']",pop,-3.634,0.0781,0.0228,0.187,119.006,191467,0.478,C
